PARK NUMBER,PARK NAME,STREET ADDRESS,ZIP,ACRES,WARD,PARK CLASS,LABEL,WHEELCHAIR ACCESSIBLE BALL FIELDS,ALFRED CALDWELL LILY POND,ARCHERY RANGE,ARTIFICIAL TURF FIELDS,BAND SHELL,BASEBALL BATTING CAGES,BASKETBALL BACKBOARDS,BASKETBALL COURTS,BEACH,BOAT LAUNCH (MOTORIZED),BOAT LAUNCH (NON-MOTORIZED),BOAT SLIPS,BOCCE COURT,BOWLING GREEN,CASTING AREA,CHESS PAVILLION,FOOTBALL SOCCER COMBO,COMMUNITY GARDEN,CONSERVATORY,CULTURAL CENTER,DOG-FRIENDLY,FITNESS CENTER,FITNESS COURSES,GALLERY,GARDEN,GOLF COURSE,GOLF DRIVING RANGE,GOLF PUTTING GREENS,GYMNASIUM,GYMNASTIC CENTERS,HANDBALL/RAQUETBALL COURT,HANDBALL,HORSESHOE COURTS,ICE SKATING,POOL INDOOR,BASEBALL JR/SOFTBALL/T-BALL,MOUNTAIN BIKE TRAIL,NATURE CENTER,POOL OUTDOOR,PAVILLION,ZOO,PLAYGROUND,PLAYGROUND PARK,ROWING CLUB,VOLLEYBALL,SENIOR CENTER,SHUFFLEBOARD,SKATE PARK,SLED HILL,SPORT ROLLER COURTS,SPRAY FEATURE,BASEBALL SR,TENNIS COURTS,TRACK,VOLLEYBALL SAND,WATER PLAYGROUND,WATER SLIDE,BOXING CENTER,WETLAND AREA,LAGOON,CAROUSEL,CROQUET,GOLF COURSE MINIATURE,MODEL TRAIN DISPLAY,MODEL YACHT BASIN,CRICKET FIELD,LOCATION,LATITUDE,LONGITUDE,NORM ACRES
307,MINUTEMAN,5940 S CENTRAL AVE,60638.0,8.91,13,COMMUNITY PARK,Minuteman,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"5940 S CENTRAL AVE60638
(41.78415876485127, -87.76197446429444)",41.7841588,-87.7619745,2.9849623
478,DUSABLE (JEAN BAPTISTE POINTE),401 N LAKE SHORE DR,60611.0,3.24,42,UNIMPROVED PARK,DuSable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"401 N LAKE SHORE DR60611
(41.89472000000006, -87.61860999999999)",41.89472,-87.61861,1.8
1066,LIMAS (JULIANN HOPE),2410 S TRUMBULL AVE,60623.0,0.34,22,MINI-PARK,Limas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2410 S TRUMBULL AVE60623
(41.847844025773036, -87.71128578613951)",41.847844,-87.7112858,0.5830952
443,MCINERNEY (THOMAS),4446-58 S. EMERALD AVE,60609.0,1.32,11,NEIGHBORHOOD PARK,McInerney,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4446-58 S. EMERALD AVE60609
(41.81224000000009, -87.65565999999995)",41.81224,-87.65566,1.1489125
235,OAKDALE,965 W 95TH ST,60643.0,9.03,21,COMMUNITY PARK,Oakdale,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"965 W 95TH ST60643
(41.72129530234042, -87.64743984964792)",41.7212953,-87.6474398,3.0049958
351,HONEYSUCKLE,4637 S CHAMPLAIN AVE,60653.0,0.21,4,MINI-PARK,Honeysuckle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4637 S CHAMPLAIN AVE60653
(41.81061911795111, -87.61013919137714)",41.8106191,-87.6101392,0.4582576
1283,MAPLE,2047 N SPAULDING AVE,60647.0,0.15,31,MINI-PARK,Maple,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2047 N SPAULDING AVE60647
(41.91822762701135, -87.71020197910406)",41.9182276,-87.710202,0.3872983
1049,MEYERING (WILLIAM),7140 S DR MARTIN LUTHER KING J,60619.0,3.1,6,NEIGHBORHOOD PARK,Meyering,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"7140 S DR MARTIN LUTHER KING J60619
(41.74405000000007, -87.60523)",41.74405,-87.60523,1.7606817
91,ROSEDALE,6312 W ROSEDALE AVE,60646.0,2.75,41,COMMUNITY PARK,Rosedale,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"6312 W ROSEDALE AVE60646
(41.98848106994233, -87.7857683351954)",41.9884811,-87.7857683,1.6583124
398,SHEIL (BERNARD) COMM. CTR.,3505 N SOUTHPORT AVE,60657.0,0.41,44,COMMUNITY PARK,Sheil Comm. Ctr.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3505 N SOUTHPORT AVE60657
(41.9453365304619, -87.66381014422298)",41.9453365,-87.6638101,0.6403124
45,ADA (SAWYER GARRETT),11250 S ADA ST,60643.0,15.23,34,REGIONAL PARK,Ada,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"11250 S ADA ST60643
(41.687124254843184, -87.65566117306987)",41.6871243,-87.6556612,3.9025633
427,ASHMORE,4807 W GUNNISON ST,60630.0,0.14,45,MINI-PARK,Ashmore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4807 W GUNNISON ST60630
(41.968874726129485, -87.7479865105013)",41.9688747,-87.7479865,0.3741657
1239,MARIANO (LOUIS),1031 N RUSH ST,60611.0,0.19,42,PASSIVE PARK,Mariano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1031 N RUSH ST60611
(41.90169116086048, -87.62796648870847)",41.9016912,-87.6279665,0.4358899
218,DOUGLAS (STEPHEN),1401 S SACRAMENTO,60623.0,174.01,0,CITYWIDE PARK,Douglas,0,0,0,1,0,0,7,2,0,0,0,0,0,0,1,0,6,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0,0,3,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,"1401 S SACRAMENTO60623
(41.862426996719684, -87.70182814973508)",41.862427,-87.7018281,13.191285
1069,WALLACE,607 W 92ND ST,60620.0,0.86,21,NEIGHBORHOOD PARK,Wallace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"607 W 92ND ST60620
(41.7269391234841, -87.63876273352142)",41.7269391,-87.6387627,0.9273618
1016,STROHACKER (HOWARD),4347 W 54TH ST,60632.0,3.68,23,NEIGHBORHOOD PARK,Strohacker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"4347 W 54TH ST60632
(41.79490105872119, -87.73204913465142)",41.7949011,-87.7320491,1.9183326
259,ABBOTT (ROBERT),49 E 95TH ST,60628.0,22.74,6,COMMUNITY PARK,Abbott,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,"49 E 95TH ST60628
(41.72158307459381, -87.62560647724794)",41.7215831,-87.6256065,4.7686476
1103,GRAND,3531 W GRAND AVE,60651.0,0.28,37,MINI-PARK,Grand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3531 W GRAND AVE60651
(41.901420421828625, -87.71463592880455)",41.9014204,-87.7146359,0.5291503
1165,WESTERN,907 N WESTERN AVE,60622.0,0.29,32,MINI-PARK,Western,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"907 N WESTERN AVE60622
(41.897790204040724, -87.68682058538546)",41.8977902,-87.6868206,0.5385165
62,EDISON (THOMAS ALVA),6755 N NORTHWEST HWY,60631.0,0.71,41,NEIGHBORHOOD PARK,Edison,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"6755 N NORTHWEST HWY60631
(42.00408467051932, -87.81811468589707)",42.0040847,-87.8181147,0.842615
559,PARK NO. 559,6151 N SHERIDAN RD,60660.0,0.57,48,PASSIVE PARK,Park No. 559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6151 N SHERIDAN RD60660
(41.9937727434405, -87.65552171568618)",41.9937727,-87.6555217,0.7549834
1021,AUGUSTA (CARPENTER),4431 W AUGUSTA BLVD,60651.0,0.85,31,NEIGHBORHOOD PARK,Augusta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4431 W AUGUSTA BLVD60651
(41.89879205351077, -87.73681629895835)",41.8987921,-87.7368163,0.9219544
126,KELVYN (WILLIAM),4438 W WRIGHTWOOD AVE,60639.0,8.5,30,COMMUNITY PARK,Kelvyn,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"4438 W WRIGHTWOOD AVE60639
(41.92870143745059, -87.73771366772635)",41.9287014,-87.7377137,2.9154759
408,CURIE (MARIE),4959 S ARCHER AVE,60632.0,9.0,23,COMMUNITY PARK,Curie,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,"4959 S ARCHER AVE60632
(41.80306963075374, -87.72209263301649)",41.8030696,-87.7220926,3.0
1238,CENTENNIAL,6086 N NORTHWEST HWY,60631.0,1.03,41,PASSIVE PARK,Centennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6086 N NORTHWEST HWY60631
(41.99198243630007, -87.79850751731003)",41.9919824,-87.7985075,1.0148892
1273,SUMAC,4201 S CHAMPLAIN AVE,60653.0,0.31,4,MINI-PARK,Sumac,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4201 S CHAMPLAIN AVE60653
(41.81847922309969, -87.61035454859243)",41.8184792,-87.6103545,0.5567764
404,PACKINGTOWN,4856 S LAFLIN ST,60609.0,0.14,14,MINI-PARK,Packingtown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4856 S LAFLIN ST60609
(41.805775687565415, -87.66254216002604)",41.8057757,-87.6625422,0.3741657
1219,"MELLIN (CURTIS, SR.)",1600 W BRYN MAWR AVE,60640.0,0.29,40,MINI-PARK,Mellin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600 W BRYN MAWR AVE60640
(41.971839999999986, -87.66115999999994)",41.97184,-87.66116,0.5385165
1025,"TAYLOR-LAURIDSEN (JOHN, EMIL)",647 W ROOT ST,60609.0,4.49,11,NEIGHBORHOOD PARK,Taylor-Lauridsen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"647 W ROOT ST60609
(41.818912582673576, -87.64242583873168)",41.8189126,-87.6424258,2.118962
477,OGDEN (WILLIAM) PLAZA,429 N COLUMBUS DR,60611.0,1.09,42,PASSIVE PARK,Ogden Plaza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"429 N COLUMBUS DR60611
(41.889978315050264, -87.62030107146514)",41.8899783,-87.6203011,1.0440307
185,REVERE (PAUL),2509 W IRVING PARK RD,60618.0,9.24,47,COMMUNITY PARK,Revere,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"2509 W IRVING PARK RD60618
(41.95393191408374, -87.69122572526284)",41.9539319,-87.6912257,3.0397368
529,PARK NO. 529,2155 W WABANSIA AVE,60647.0,0.39,32,UNIMPROVED PARK,Park No. 529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2155 W WABANSIA AVE60647
(41.91262028253446, -87.68178168327219)",41.9126203,-87.6817817,0.6244998
563,PARK NO. 563,13000 S TORRENCE AVE,60633.0,118.42,10,NATURE PRESERVE PARK,Park No. 563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13000 S TORRENCE AVE60633
(41.65917157245872, -87.55935035662864)",41.6591716,-87.5593504,10.8820954
1029,DONOVAN (GEORGE),3620 S LITUANICA AVE,60609.0,2.68,11,NEIGHBORHOOD PARK,Donovan,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"3620 S LITUANICA AVE60609
(41.82842176182138, -87.64772618855108)",41.8284218,-87.6477262,1.6370706
242,HAYES (FRANCIS),2936 W 85TH ST,60652.0,20.3,18,REGIONAL PARK,Hayes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2936 W 85TH ST60652
(41.73872925819764, -87.6962147349141)",41.7387293,-87.6962147,4.5055521
26,FOSTER (J. FRANK),1400 W 84TH ST,60620.0,23.2,18,REGIONAL PARK,Foster,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8,1,0,1,0,0,0,0,0,0,0,0,0,0,"1400 W 84TH ST60620
(41.74139826378999, -87.65763212522916)",41.7413983,-87.6576321,4.8166378
1108,HOMAN (JOSEPH),2148 S HOMAN AVE,60623.0,0.17,24,MINI-PARK,Homan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2148 S HOMAN AVE60623
(41.85290579805472, -87.71021147447756)",41.8529058,-87.7102115,0.4123106
474,PARK NO. 474,3231 W DOUGLAS BLVD,60616.0,0.01,2,PASSIVE PARK,Park No. 474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3231 W DOUGLAS BLVD60616
(41.845090000000084, -87.62737999999996)",41.84509,-87.62738,0.1
95,ROBERTS (DANIEL) SQUARE,5230 W ARGYLE ST,60630.0,3.67,45,NEIGHBORHOOD PARK,Roberts Square,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5230 W ARGYLE ST60630
(41.971605318877096, -87.75840489113608)",41.9716053,-87.7584049,1.9157244
12,BESSEMER (HENRY),8930 S MUSKEGON AVE,60617.0,18.43,7,REGIONAL PARK,Bessemer,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,"8930 S MUSKEGON AVE60617
(41.73310768834484, -87.55555049884033)",41.7331077,-87.5555505,4.2930176
1211,DICKINSON (ARTHUR),4117 N LAVERGNE AVE,60641.0,0.76,45,NEIGHBORHOOD PARK,Dickinson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4117 N LAVERGNE AVE60641
(41.95536271146273, -87.75216447389278)",41.9553627,-87.7521645,0.8717798
423,OZ,2021 N BURLING ST,60614.0,13.32,43,COMMUNITY PARK,Oz,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,"2021 N BURLING ST60614
(41.918953524199324, -87.64716334581394)",41.9189535,-87.6471633,3.6496575
395,LELAND GIANTS,7526 S LOWE AVE,60621.0,1.91,17,NEIGHBORHOOD PARK,Leland Giants,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7526 S LOWE AVE60621
(41.776039999999966, -87.63983999999999)",41.77604,-87.63984,1.3820275
94,JEFFERSON (THOMAS) MEML.,4822 N LONG AVE,60630.0,7.16,45,COMMUNITY PARK,Jefferson (Thomas) Memorial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,"4822 N LONG AVE60630
(41.967940558359835, -87.76265759863169)",41.9679406,-87.7626576,2.6758176
261,WILLIAMS (DANIEL HALE),2710 S DEARBORN ST,60616.0,8.51,2,COMMUNITY PARK,Williams,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"2710 S DEARBORN ST60616
(41.84466313434372, -87.62815699255205)",41.8446631,-87.628157,2.9171904
431,FLOWER (LUCY),2554 W MOFFAT ST,60647.0,0.29,26,MINI-PARK,Flower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2554 W MOFFAT ST60647
(41.914866226757596, -87.69111801328472)",41.9148662,-87.691118,0.5385165
1201,ARCADE,11144 S ST LAWRENCE AVE,60628.0,0.88,9,PASSIVE PARK,Arcade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11144 S ST LAWRENCE AVE60628
(41.69165451197194, -87.60845763547245)",41.6916545,-87.6084576,0.9380832
364,GILL (JOSEPH),825 W SHERIDAN RD,60613.0,2.21,46,COMMUNITY PARK,Gill,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"825 W SHERIDAN RD60613
(41.95265899243198, -87.65012277845342)",41.952659,-87.6501228,1.4866069
332,BARBERRY,2827 W ARTHINGTON ST,60612.0,0.14,27,UNIMPROVED PARK,Barberry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2827 W ARTHINGTON ST60612
(41.87008707497714, -87.69666814336654)",41.8700871,-87.6966681,0.3741657
1143,SUPERA,2528 N RACINE AVE,60614.0,0.34,43,MINI-PARK,Supera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2528 N RACINE AVE60614
(41.92802843601394, -87.65863511228027)",41.9280284,-87.6586351,0.5830952
1262,ROGERS (PHILLIP) BEACH,7705 N EASTLAKE TERRACE,60626.0,2.28,49,NEIGHBORHOOD PARK,Rogers (Phillip) Beach,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"7705 N EASTLAKE TERRACE60626
(42.02102650217188, -87.66504095926507)",42.0210265,-87.665041,1.5099669
202,FRANKLIN (BENJAMIN),1449 S KOLIN AVE,60623.0,8.47,24,COMMUNITY PARK,Franklin,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"1449 S KOLIN AVE60623
(41.86145017005325, -87.7335103632115)",41.8614502,-87.7335104,2.9103264
448,METCALFE (RALPH),4196 S STATE ST,60609.0,6.21,2,COMMUNITY PARK,Metcalfe,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"4196 S STATE ST60609
(41.81831538343677, -87.62639429120034)",41.8183154,-87.6263943,2.4919872
1218,LILY GARDENS,632 W 71ST ST,60621.0,2.57,17,PASSIVE PARK,Lily Gardens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"632 W 71ST ST60621
(41.765335671320116, -87.6407715810098)",41.7653357,-87.6407716,1.603122
